1310,.7....5..29.84..73..8.....1....1276....4.3....1257....9.....1..83..56.42..6....3.
1311,....8..512.87.6..4......7...8..3...2.365.219.5...6..4...4......8..4.36.561..9....
1312,..23.........5..96..6.8.3.72.549.1..9.......8..3.629.58.7.4.5..45..1.........58..
1313,..16....4...82.1...7..542...9...8.6..8.7.5.1..5.2...9...948..5...7.63...6....29..
1314,..72...8...1.9...3...6..5...4......19..5....63..8...2...2..7...6...4.3...5...61..
1315,.....9..35.2..3.8..79.4...2..42.7.9...7...3...9.6.87..8...1.96..2.3..1.87..9.....
1316,.689.13..4...32.......8...418.....9.6.4...8.1.7.....562...1.......57...9..13.678.
1317,.....5.9.8....3.2...1.4.7....6.1..4.3.......8.5.7..6....9.6.1...2.8....7.4.2.....
1318,..54.3.2.8....69.169.......3...6..18.7.....6.15..3...4.......824.27....5.3.6.84..
1319,.1..7.6.4....68........4.2.72.5134...5.....3...8629.17.8.3........84....2.3.9..6.
1320,.5.....93..7.31..4.6.7941....9....2.1...8...5.3....9....6417.8.5..86.4..74.....1.
1321,..3....5.78...1..3.1.2.4.7.......2.72.43.91.58.5.......6.4.2.1.9..7...38.5....7..
1322,5....7.9..6.3..2......8...1..4..5.7.9...12..8.3.6..4..7...9......8..4.5..4.7....9
1323,....9.7....4..2..8..3..5.6...1.7.9...6.4...5...2...3...8.6..1..9..3..4....7.8....
1324,...3...1...7.6..9.5....48..2...7.5....6..84....912...3..89....6.3..4.1...1...3...
1325,5.6..7.82.2...6..74...3....27.3..6.....2.1.....9..4.71....1...51..9...2.75.4..1.9
1326,..48...6...1..9.7.....5..3.2.....5..7..4....8..6.1...9.3..2.....9.6..4...7...83..
1327,...268..9..3.......8.51.4..3.1.4.62....6.1....96.5.3.7..5.26.9.......1..6..984...
1328,..9.7..3.6...4.1.....5...2...89..6..1...32..4..7..85...4...6.....5.9...1.7..2.3..
1329,..82.9...5.2.317...1......4.9...2..38.7.5.9.11..6...4.6......1...138.6.2...1.64..
1330,...48.25.2...3.4...5...2..6835...6....6...9....9...5485..6...9...3.9...1.14.23...
1331,4...86..1.52.1......63.2.....9..83..37..9..86..16..7.....9.76......6.19.6..13...7
1332,5...82...986.7....7.1....4......86.9..39.51..1.92......9....5.3....9.426...52...1
1333,9...7.4.......5.1...8..6..3..2..86..4..91...7..3..25..7..3..9...6.1.......4.2...6
1334,...5....1.4.6....8..7.3.2....9.7.3..6....8..5..2...4....3.9.7..5....4.2.7....3...
1335,....6.5....8..4..7.1...2..9..3.8...2.9.15..6.7....94..4..3...1.8..9..3....6.1....
1336,.5...47..387..9....925......24..36.....751.....54..81......546....2..935..63...7.
1337,....5.....4.12.83....4.35.92...7.3.17.......23.5.8...48.37.6....26.98.7.....1....
1338,2..4......597.3..61...2.3..76...49...1.....3...46...81..7.4...54..9.627......1..9
1339,..2.8.7...9.4..5.......6..13..5..4....8...2....7..1..65..9.......6..7.3...4.3.8..
1340,.....6..78....95..2..1...4...3..5.6.9...8...2.4.73.1...7...8..9..64....34..2.....
1341,..8.9.54....5....615...8..7.2.....84..73.21..61.....7.7..2...355....6....84.1.7..
1342,...37.948.....671.....2....72..9.4..1.3...2.5..6.4..71....3.....576.....234.17...
1343,.7386..4.4...2587......1....1....52...5...7...82....6....6......9871...3.3..9468.
1344,5..9.1.8..6....2.1.....295.......47.1.83765.9.73.......968.....7.2....4..8.2.4..7
1345,..65..1..4....2..9....3...8.7.1..5...8.....6...3.9..4.2...4....9..7....3..5..82..
1346,7....4..8...6....9.2..5.1..3....74...1...8.2...9.....6..5.3..7.4....1...6..7....5
1347,4..6..589.9....6.35.87........91..6....4.3....1..78........71.68.7....4.156..4..7
1348,5...4...1..96.....1....896.985..4.....39.65.....7..829.564....8.....12..4...5...3
1349,...8...5...7..5.1......73921..7.8...7.96.42.1...3.9..44859......6.1..8...7...3...
1350,9....8..51....94.3...347.......5279..5..9..3..9173.......264...5.41....66..9....8
1351,.....64...7...51...6413...8.9..5...77..3.2..66...1..2.9...8374...72...3...87.....
1352,.29..1..6.5.4297..1...6....2...57.4.....4.....3.18...2....9...5..7635.2.9..8..63.
1353,.7...158..9..4....5..7....1..59..76.7.9...2.5.12..83..9....7..6....5..4..562...3.
1354,2....7..6.48.5.1...6...4.2.3...85.6...1...4...5.72...9.1.5...9...3.4.78.4..2....5
1355,..65....9.....2.8...47...3...1.6..4.7..9.8..5.2..3.1...3...12...5.6.....4....98..
1356,3....17....9..5.2...4.8..65.2..6..8.1..3.9..4.7.4...5.63..9.8...4.8..5....82....7
1357,1..7..58.....29.6....68.....1..46..36.8...2.44..25..9.....67....6.51.....75..3..1
1358,8..9..6..2..3..51.7....4.2.6...784..3..5....9..1..3..7.4.2....5.67..9..1..2..5..6
1359,..65....8.1...43......9..7.2..67.4....8..31....52....9.3..1......98...4.5....76..
1360,...6..3.45..2...7..67..5..91..5.49.8.........4.27.1..56..4..79..3...8..22.5..7...
1361,..8.7.5.3.9.2....4..1..6.8..4.9.1..23...5...76..8...9..2.3..1..9....4.3.1.3.2.9..
1362,.5.9.124......231....38......3.7..8.1.4.9.6.5.9..3.7......46....378......157.3.9.
1363,.9...6.8...1.3...5...2...7.4..7..2...8..5..9...3.....1.6...9...2...4.3...7.1...4.
1364,..48..9.62..3...7..5.1....8..9.4.3....6..72....158.7..3....2.4..6...1..29.2..86..
1365,..9..8.6..5...7..4...2..1....3..9.8..4.56..2..7...13....8..4...1..3...9..3.1..6..
1366,......79...46.......298...6.912.68.36.......94.85.916.3...754.......16...45......
1367,...71...2.8.4.25......9.31.7....4...246...871...1....9.12.6......83.1.2.3...87...
1368,2.84.5..63.....8...5.9.7....87..24..5.......7..27..38....5.1.3...1.....84..2.81.9
1369,.425.1..9...7..1...873.9..5.29.....3....5....3.....65.4..2.856...1..5...2..6.739.
1370,..8...37.4.97...6.7.3.859...8.4.3...............1.8.5...781.6.3.3...41.9.41...7..
1371,95...4.1....35..79.3.1.74.....2..8...2.....6...1..8.....84.9.5.29..71....7.5...98
1372,9.61......2.......5..46329....6...23.57.3.46.16...9....84716..2.......1......57.4
1373,8...76.39......5..36...5....2.9.14.71.......57.95.8.6....1...23..7......23.65...1
1374,.......8..2..1.4.....578.6.9851....6.7.9.6.1.6....5829.5.492.....8.6..4..1.......
1375,..4.579....5..9471.71.....6..6..3...7.......8...6..1..1.....34.6425..7....741.8..
1376,8..9....4..5.7...1....2...3.6....2....7.5.9....14...8.3...6....5...8.6..7....9..2
1377,5...4.6...4..13..9.9...234...3.....8..97354..6.....2...145...7.9..17..2...2.9...4
1378,.5...94......8...3.6..1.2..7....5..8..24.69..3..2....1..9.2..1.4...5......86...9.
1379,3.75......8...2...4569....15.9.46..8.........6..15.7.48....5173...8...4......98.6
1380,5..2..8...3..7.4....7.16.2....46.2..2..1.5..6..9.28....7.65.1....5.3..8...3..2..4
1381,.9...34..8..7..6.....1..5....2....1...5.6.9...4..8.3....7..2.....6..9..5..83...7.
1382,..1..49.89..1....7.6.9.8..5..4.......3967584.......7..5..4.9.7.4....3..98.62..3..
1383,.....9..7..2..5.8...4..13..6......2...5..41...9...8..6..35..4...7.3..9..8..4.....
1384,7..49.....2...6..1.9.1...5..4..6.7182.......3156.3..9..6...4.8.4..7...3.....28..9
1385,.7.62.5.9..184..7..6.7....13.....7...8..6..1...2.....49....7.5..3..569..1.6.94.3.
1386,4..5.6...5...79.6...93...87......1.461.....237.4......38...59...4.93...8...4.8..6
1387,7....6..12....9.5....8....4..34..8..6.......7..1.5.9..5....2....9.3....84..6....2
1388,.3...8.....6.9......93..1485...6.2..6.75.98.1..8.7...5975..43......8.6.....2...5.
1389,.2...3.8..78......59.....47..95.7..48..349..57..6.19..48.....92......13..5.2...7.
1390,..42...5.....9...68...7...13......4.7...8...9.1.5....26...3...85...4.....2...67..
1391,..4..6...8..7.9..31......2945.6...31..1.7.5..29...3.4734......55..4.1..6...8..3..
1392,....57....352....1971.8....5.....29..23...65..89.....7....9.3426....871....41....
1393,..216.4.971........4.....5895..83..6.........8..29..3739.....2........851.5.276..
1394,...5.37......2.8..62.89....2..715.8...1...3...5.432..6....54.19..4.7......59.8...
1395,..2.....73..42.....78.31.....36.451..5.....6..163.29.....79.84.....15..38.....7..
1396,.4.....5.31...59..5.649.82...4.2......8.6.4......7.3...97.325.4..59...38.8.....7.
1397,6..2......4..9..8.1.......7.5....3...8.6...4...7..1.9.2.......5.3..4..6......7..1
1398,..391.4...1...5..7..5...93......96.33.1.6.8.45.64......69...5..1..7...4...8.261..
1399,12....3..6..7.2...3.7..5.....167.4...3.8.1.9...9.432.....2..5.4...1.6..8..8....27
1400,3..4...5.......4.9..89..13..35..9..2..62.89..7..3..54..82..73..6.3.......1...3..5
1401,......2.968...5..1...42.63.39.516...............347.15.37.64...5..2...742.8......
1402,...8...9...3.6..5...17..2..4.......6..7.3.1..5..9....8..2..47...9..1.4...7...5...
1403,8.1..6..9.72.1..4.3.4.9.........148....7.2....495.........8.6.3.1..2.85.2..6..9.1
1404,.86..17...2.......97...2..3.1.34..6.4.7.2.3.8.9..68.7.6..5...31.......5...28..49.
1405,.2..1..69.1..89..2.9.42...7...9....4..5...3..9....1...7...93.4.6..25..1.13..6..8.
1406,23...9...7......8148..56.....9...2...476.183...3...6.....21..5337......4...3...68
1407,4..98...787..6....9.65......38.15.....7...3.....39.81......97.1....3..697...26..5
1408,....6..28.67....4.5.3..4.9...148..7.2...9...6.7..134...5.9..2.7.8....95.19..5....
1409,7.....2.....87...5.51.4......613.8.2.97.6.13.1.8.925......1.92.6...29.....9.....1
1410,...8...24...6..8.5..8.15....95.7..6...74965...6..8.73....16.3..6.9..2...74...8...
1411,.8.4........91..62.....2389......7.3397...8251.8......4652.....82..59........1.5.
1412,.2..185.44.12..8.....6...1.....8..3...84279...6..5.....8...9.....2..13.99.376..4.
1413,7..2491...4...1.......6..24..6.1.5.3.2.....6.1.5.9.2..67..2.......3...7...3176..9
1414,67..12.8...4.....7.25....31..7..9..3..1.6.8..5..4..7..76....52.1.....3...3.52..79
1415,......12.9..52...7....47..9..67.92.1.4.....7.1.73.48..5..96....4...32..5.32......
1416,2...3.9......4.5...1...6..78...2...6..39..4..7..51...89..8...2...6.7......2.9...4
1417,....6.4.143.12..7........2.....948.728..1..499.453.....4........2..71.345.1.8....
1418,.3...79...48...1....73.4...3.948.....2.9.3.5.....218.9...5.86....3...78...62...1.
1419,.....9..8.2.7..5....6.1...4.3....2...7.5...1...4..6.9.8...3.7....1..2.6.5..9.....
1420,4.2....3...1328..5.7..1....1....682..4.....1..271....6....7..4.8..5421...1....2.8
1421,.2....689....6...1.9.81.3..6.9.2....8..3.9..5....8.9.3..3.76.9.2...9....951....7.
1422,6.....73..5.4.7.2...935..84..6..4....8..3..5....1..3..76..418...9.8.3.4..38.....6
1423,8....6..2....1.7....5..9..3.4..7.1..6....8..9..3....5.2..4..6....9.3....1..6....5
1424,..579..3..3.1...8..296..5..5.2....1...7...9...9....8.2..4..719..7...9.4..6..357..
1425,.26..4.....3.2.4.774...5.1...2.....3..83712..4.....1...8.4...259.4.1.7.....8..64.
1426,7....2.4...945...3..81.32.66..3.....8...2...9.....4..13.52.69..4...315...2.7....8
1427,.24.1..6.....89....96.251....1..65..4...7...1..35..6....819.24....25.....3..6.98.
1428,8.1..4....2.1....6.369..8.2.......9.673...281.8.......1.8..642.7....3.6....8..1.5
1429,..5....1......3.4...641.5.271925.4.............8.372692.1.896...6.3......5....8..
1430,..6..3.28..34..7..9..1..5.36.....194.........428.....75.4..2..1..2..78..87.6..4..
1431,..6.7..5....82614.4......2...9.....481.493.655.....9...9......1.53718....7..5.8..
1432,....7..2.2..569.8...6....514....19...69...81...16....479....2...3.742..8.4..5....
1433,....9.8..2...4...1.5.3....67...2..4.1.......3.6.5....94....7.2.8...1...7..2.3....
1434,....9...2.7.8....1.6...5.4..3....7..8...2...9..4.6..5..1.3...6.9....4.3.6...1....
1435,6.....4....91.78....8.635......75.8.7.1...9.2.9.28......374.2....65.81....7.....8
1436,....6...4..8.5..1.9....2..7..3.8...6..1...2..7..9..5..4..7....9.2..1.8..8...9....
1437,..1..58..6.42.1....7......4.9...3.287..8.4..913.5...4.5......9....6.23.5..39..6..
1438,384...9....56.8..32...3.8......85...8.6...3.2...32......9.5...44..9.15....3...279
1439,9.....7.6..5..2.....718.3.51..73....5..9.8..1....41..86.3.972.....4..6..4.1.....3
1440,8..62473.....3.54.......8....43...9..7.495.8..8...13....8.......45.1.....62849..5
1441,23..8......64...8....7.63.2.1..73..5..7.2.8..8..59..1.9.42.8....7...51......4..68
1442,.254...79...7....1...91.6....1...4.3.36...79.8.9...2....3.87...7....6...56...412.
1443,3.7.5.48.......5.....92..31.....5976...861...2647.....59..38.....8.......31.7.2.8
1444,...4..2..8.32.5..414.9....85.....3..2..341..5..7.....27....4.199..8.24.3..8..7...
1445,.7684.3..2.......48....9.6....49..57..4...1..59..87....5.3....96.......3..9.7164.
1446,7..24..3.....31.9...9....244...12..3.2.....6.1..69...767....3...5.38.....8..76..9
1447,.....13.24....25....3.85.14.8.4.....6..2.7..1.....8.5.25.81.6....65....99.13.....
1448,7...2..4....8...6.1....95..3...71.2.5..6....8.4..3...9..64....3.2...7....1..5...6
1449,.31.....28....9..49...8..13..5.23...1.3.5.9.6...46.5..38..1...94..7....55.....28.
1450,1...5.4.26.97......5.91.7...7...1...4..236..9...4...1...5.29.8......43.78.6.7...4
1451,71.4.3.2.8.....9....41...5..4.2....827.....631....7.9..6...41....2.....5.3.6.8.79
1452,..8.59..6.3..........13.28.18....64..6.5.1.2..59....13.41.68..........7.8..29.4..
1453,3...2.9.8.....623..62..8.......9.5.3.3.6.5.4.1.5.4.......4..67..275.....8.6.1...4
1454,6.12..3..2....65...35471.......2...6.2.....9.4...8.......75341...39....5..8..27.9
1455,2..8...5.6...798.1......62...4..2..7..16549..5..7..2...95......3.654...2.7...6..5
1456,..4.1........958.38....2.7.....539..5.97.63.1..124.....6.3....87.852........6.5..
1457,4..9....7.5..3..6......8.2.1..4..9...6..52.8...7.6...3.8.5......3..1..4.2....6..1
1458,..1.3.....3...2.8.58.6....27...1.2.6..29678..1.6.4...98....6.97.7.5...6.....8.4..
1459,.51....4.8..4952..9..12.6......5....61.....82....6......5.16..4..4283..6.6....73.
1460,.68......5....1.....95.782..9.7..5.38.7.5.9.11.5..8.4..749.53.....3....2......45.
1461,5.31..6..21...978..7..8....4.7..1......4.5......6..5.4....1..4..357...98..2..83.6
1462,.....1...4.8.....76.347295.2.4..8.1...........9.2..6.5.691547.21.....5.3...9.....
1463,24...1...3..85......5...1.87.4.953..5.......2..641.9.76.3...7......67..1...3...94
1464,..9....1.4..2...97.2..1.6.87.4.32...1.......9...15.4.29.1.2..8.23...6..1.8....7..
1465,...3.8.5.5..7..2.3.79....4.7.5..4....81...52....8..7.6.6....37.9.4..3..2.3.1.2...
1466,9.54..86.....39...263...9..7..54..9...........5..97..6..9...518...18.....38..54.2
1467,.1..4..7..9...1..2.53...1.9..7..6.9...15.48...3.7..5..8.2...75.3..2...1..7..8..4.
1468,91..5.4.726.4.........7.69.5......1.4..5.6..8.3......9.46.3.........1.641.3.6..75
1469,....2.6..5..4....7..81...9...38..4....956.2....17..3...7...98..6....7..3..4.8....
1470,3.....7...8.2.7..3..64.1...7.8..9.1.94..1..27.6.8..9.4...1.46..6..7.3.8...4.....5
1471,..9..3..8.2.5743....629......1....4.7..9.1..3.4....9......295....4617.9.9..3..6..
1472,.8...35..41.6.59...6..81.......4...3..98362..6...1.......75..2...13.2.95..71...8.
1473,...2..6.1..51..7....6..9.8.5..7.432..3.....1..685.1..7.7.4..1....3..29..9.4..5...
1474,6....73.185........9..41.6..1..642....8.1.6....679..1..3.67..2........575.74....6
1475,...91.4..9..3..26.8....4..1..7.59...3..267..4...43.7..7..1....8.52..8..6..8.26...
1476,......2.51.5.27....4...5.6.2.7..4..156.....384..3..5.7.1.7...5....14.9.66.8......
1477,...5..2..7...4...6.9...8.3..1..9...46..7.3..58....2.1..4.6...8.3...2...9..7..4...
1478,..7..318..2.7.4..9..62...3...2.7..9.1.......6.4..5.2...3...25..5..1.7.2..185..4..
1479,.4....1.63.67.98....1.3...7..986....8.......3....726..1...5.3....54.69.16.4....2.
1480,.6.7..3....5.4...1.....9.2..8.6....5..13..7..9......4..2.8.....4...1.6....7..5.9.
1481,3....87.......9..41...6...2..5.23.8..7...4.9..6...15..8...5...67..1.......98....5
1482,.3.....6.....742.5...6....8.52.1.6.98..9.5..21.9.3.85.2....1...3.589.....4.....9.
1483,.6.532.7......1..5.95.8.2..8..9....6..7.1.9..9....5..8..1.6.89.3..7......7.128.4.
1484,..7..82....4.1..6....3...5.9..54.8...1..6..3...2.7...9.3...2....6..9.1....91..4..
1485,3...1..89.8...2.5..56...23...9.4.3..1.......2..2.5.7...94...17..6.8...4.71..3...6
1486,...7....8...14.297..1.9.4........84..584.971..97........6.7.3..349.68...7....3...
1487,.....5..9..2.4.8....6.7.1..3..2....5..861.7..9..3....4..7.8.9....5.6.3..4..7.....
1488,.456..7..8....9....395.......3.58.47.6.....8.78.23.9.......715....8....9..7..532.
1489,3....96......5..2.8...7...14..8.3.5.1..6....7.9..2...46...1...8.5..3......32....9
1490,..2.4.9..9...8..1..8....2..7..4...288.65.23.952...3..4..8....9..3..9...6..1.5.8..
1491,..9.18...8..2....4.42..3..8..4.2.3....63417....7.8.9..7..6..81.9....2..3...19.5..
1492,...7...9.2....53...8..6..1..4.81.5....9..32....6..4.7..1..9..4...31....8.2...7...
1493,.....9..1..35....7.6..4.8..2.....6...8..3..4...7..1..9..5.2..3.1....82..9..6.....
1494,.2...8....7..2918.6.....24...5..176.3.......1.987..4...59.....8.1697..5....5...1.
1495,.472....8...9...1..6..4.92..5.6..1..1.2...6.5..9..5.3..83.5..9..9...4...2....984.
1496,..5.6..9.7..2..8.......43....1.5...68...9...72..31.4....67.......9..3..5.3..4.6..
1497,1....3..2437..1.....564.1..3.89.......4.6.7.......59.8..3.942.....1..5945..2....6
1498,.24..1....9.......5....7392.46.28..9.3.....8.8..31.76.4859....3.......7....5..94.
1499,17648.3.55.....1....3.....7...8...61..4.3.2..65...2...9.....7....1.....82.8.75934
1500,....8....93...127...19..84..8.1..92.3.......4.29..4.6..73..61...948...57....5....
1501,..6..2..4.3...19.....7....85......6.9..8....7.1..3...24....5.....26...1.7..9..4..
1502,.824....1.13...9.8.6..8......8.49.1...9.3.2...3.21.8......5..2.8.1...79.5....438.
1503,..68...9..2...1..5...4..7..3..7....4..86.21..5...9...3..1..3...9..5...2..7...85..
1504,..3.1....5....79...8......2.6.4..8..9..5....3..1....7.2......6...43....1....5.7..
1505,.1...8.5..6..4.7.......2..9.3...1.8.7...6...2.5.97..4.8..3.......9.1..6..4.5...7.
1506,.8.3....7...2..1...5..4.9....6.9...31..8....27..56.4....3.7..6...9..4...2....3.1.
1507,4....5.26....3...7.5246.....8.97.3.2.........9.3.46.5.....8497.3...9....19.5....4
1508,94.5..36.26..8...4..76.....4..8...7....745....5...2..6.....36..6...5..13.29..1.87
1509,...53.16.7.....2...69..2...9..3...7.67.8.9.14.8...4..5...6..45...1.....6.46.51...
1510,.5..3...6...7....42...8.1..9.....2...6.4...5...8.1...3..7.9...81....2...4...6..3.
1511,.3..4...1....8...79...5..6..2...34...1.....9...67...5..8..2...35...7....1...3..7.
1512,..1.....9..845......72.6..4.8...3.9.695...731.1.9...5.8..6.93......759..5.....6..
1513,...1..572....3.8....78....6754..2...36.....27...9..6459....87....5.6....632..1...
1514,..79..8.......4..1.5..2...6.3.5...9..2.76..4..8.1...3.4...3..8.6..2.......8..92..
1515,.5.....84..1...3...8..75.1....76...1.751.894.3...94....3.98..5...7...1..29.....3.
1516,83.7.94...5..6......9....16...9.378....1.8....485.6...47....1......3..7...52.7.64
1517,........756..31.29.2..956..3.1..68......4......61..7.5..951..7.18.62..932........
1518,.....2..7.8...3.6...95....4..1..7..94....6..23.....5..2....18...6.4...7.1..8.....
1519,.9...26...3...5..1...4....7..8.3...5..7.9.2..6...149..1....6...4..8...5...27...8.
1520,.5....2..41.9........7.46.3186....5...46.81...2....3868.14.3........2.61..2....3.
1521,.6...75.....4...23.7...281.....5.367.5.....4.931.4.....473...8.81...4.....96...3.
1522,5.7..82413.6..7...82........8..2.3...5.....9...3.9..2........17...1..8.24317..5.9
1523,.1..5....2..4198.......8.9.5.93..7...71...23...2..75.9.4.9.......5721..4....6..7.
1524,9.8.7....45....6....6.83.79.4....5..3..7.2..6..5....1.51.49.8....2....54....2.7.1
1525,..57...46.6.3.21..9...1.......5....71.48.63.57....3.......3...2..32.4.8.28...79..
1526,..39...8..2...4.6.....5..7...1..3..4.6.2...9.8...751...9..6.....4.7...3..5...26..
1527,.2.3......31.95.76...674.1.54.........8...9.........81.8.539...67.84.35......2.4.
1528,9...1..3..2.7...4....5...6.8....97....36..5....1.42..8.4...3....8...1.5..1..7...6
1529,94361.....6...9.8....3..1...36.....17..491..22.....85...9..4....7.1...2.....75348
1530,.8...9.2.....7.5....4.1...6.3..6..8.7.......4.2..5..9.1...3.7....6.2.....5.6...3.
1531,..3..67....1..9..5486....1.8.9..35....5.2.9....25..8.6.3....6525..4..1....86..4..
1532,..78...1....5..3...4...69...2....4..3..7....5..19...8...61...7...8..2....5...38..
1533,.6.73......1.....2.79..5..86..5..42..1.3.7.9..23..4..51..8..24.3.....5......16.8.
1534,.7438....82.1..436.9.........6..5...23.....49...2..8.........7.752..3.84....5819.
1535,..6.3.2...9...7...34.8.5..92.7..46...6.....3...13..5.79..7.8.52...1...8...8.5.1..
1536,.......18.8.6.2.3...2....7.5....97...495.318..634....9.7....4...9.1.5.6.35.......
1537,583.7.....1...9.8.....8.4.1...83..6..69...81..2..97...7.8.1.....3.7...9.....5.376
1538,..1.98....9..36....8....946...8..564..6.4.8..849..2...768....3....65..1....28.6..
1539,.....1.5.65.42.7...7.......2...57.41.9.2.3.6.53.18...2.......8...7.35.29.4.8.....
1540,...7...4...65....1.2..9..8.3....2.7..8.....9..1..6...5.9..8..6.4....32...5...6...
1541,4..56..1....71.36..62.....7....95...9.1...7.8...13....5.....94..16.54....4..83..5
1542,....5.1....4..9..38....2.6.7....82....94..5....3.....1.6.7....42..8..9....7.3....
1543,...2...5.56....42.7234.56.........42...3.7...49.........95.3278.87....93.3...9...
1544,9..2....75.87..4....3.9..8..7195....8.......6....8273..4..1.2....7..45.32....9..4
1545,1.62.7....7.5.8.3.2.....1.9......4..753...612..8......3.9.....4.4.9.2.6....1.39.7
1546,.2...368...8........6.12.47.395.7..4....4....7..6.192.48.17.5........1...512...7.
1547,..9.5.6..4....7..2.....8.3.1...4.5..2...93..7..61....8.3.6.....7..2....1..2.3.7..
1548,.84..3.1.....7.3....12...8..46.3...2..75.81..1...9.56..7...49....3.2.....2.3..67.
1549,.....1..8..92..4...6...35..7...6...18...9...24.......3..27...9...5..28..1..5.....
1550,.6.3...87.1.9...5...2.4..3.5..6....94...2...18..7.3..2.7..6.4...8...1.2.14...7.9.
1551,..4.5.....8.6..5735....36.....4.98.11...7...53.85.1.....73....6259..6.4.....4.9..
1552,.2.9..83...7..4..6..5..1.9..3.2....4..6.7.5..1...89.2..4.3..1..8..7..6...72..6.4.
1553,..8.5..4.7....26......1...3..9..8..1..5.3.2..6..7.49..4...9......26....5.3..7.8..
1554,...3..726..56..18..6..89....847.......2...4.......153....89..1..29..36..471..6...
1555,...8..3..3...24.6...83.6.7.6..4..28....7.1....54..3..9.2.6.74...7.53...6..5..2...
1556,.6....53...1.9....3..8..61.6...2319.1.......2.8241...6.14..8..3....7.4...96....8.
1557,...9...81....51....98...76...2..915.9.1...3.6.531..4...46...59....57....31...2...
1558,.....6..81....45....3.9...2.7......6.2.1...3.4....8.9.5...7.1....92....43..9.....
1559,5.18...3.2..9.16...9..2.....89..2...35.....94...7..28.....7..5...52.6..8.3...41.6
1560,........6...87....27..4598...692..45.4..1..6.39..567...2478..91....61...6........
1561,....8..6..7.9....4.16.45....4...132.5..297..8.896...5....46.81.4....8.7..9..7....
1562,.6...31....9.8...5.2...47.8.7.6...2...59.13...4...5.6.8.73...1.1...7.2....48...5.
1563,81.........4.831...3..4.9..1..6..5..45.3.9.82..3..8..1..2.7..5...583.7.........34
1564,9.8......2.7.1..5..5..7.6.158...27....1.9.2....21...497.6.3..8..9..2.3.4......9.5
1565,.1....5.4...4.9.32..42......2539..68.........87..2194......43..24.1.5...5.7....9.
1566,.8...9......7..1.4..7....9594...7.1.3.25987.6.7.1...2873....6..6.9..1......6...7.
1567,.4.95...69.2..3...5..28..7...1....23...8.1...78....9...5..19..2...6..4.73...78.9.
1568,....1...81..8....9.8.45...6.16..45..7.5...2.4..23..16.5...49.3.3....1..24...2....
1569,.....4......8...7378.35.12..7....94...64975...49....3..32.45.6185...2......1.....
1570,.1.6......3...9..8.5......74......2.9....8..5.7...3..12......6.3..4...5......7.9.
1571,.4...9.8.71..5...49...3.76..5.14..7...........2..97.1..31.7...28...2..37.7.5...4.
1572,15...7.....3.24..542..1.6....527....3.......2....817....2.6..476..74.1.....3...96
1573,..8..73....15...4....2...9...61....85..43...29...6.7...2...8....4...15....36..1..
1574,53..2..64.7...6.9....1..2...6.5..98...2...3...95..8.4...4..2....2.6...7.81..4..23
1575,..29.....6.52.731..8..3..5.4.....6..3..465..7..6.....5.4..9..2..618.25.3.....64..
1576,......582287..5.....5...7...93.27.....25.31.....68.32...9...2.....2..947128......
1577,6.......9.8...75..3...2....4......1...75..8...9..3...2....6...3..14...8.5.......6
1578,.4.6......3......89....5.7..1...24....8.3.5....6....9..2.1....37......6......9.1.
1579,.7.16...9...49.52......5...4.3...6..7.62.98.5..8...7.4...9......82.34...9...78.5.
1580,..2.1....6....21.5..54.72.3..4....18.6.....5.58....9..2.69.45..4.35....6....6.4..
1581,3..9......8.....7.1...5.4..6......2.5..3....1.7.8....9..4.6...5.2.....8......1..2
1582,...25..........5.24.2..1.8..7..1.3.4.4836725.1.6.4..7..8.1..7.37.1..........96...
1583,.7..6.5.....4....82..1..9...3......7..5.9.6..1....2.4...8..3..29....5.....1.4..8.
1584,..3.45..28...7..1.4...9...7...4..978..8...3..937..8...1...6...5.8..2...97..58.4..
1585,.2..6...75..........3.8.9....41....2..9.3.8..7.....5....1.4.3..........68...5..9.
1586,..4.8..9.....7...2.6...13..5...2..8...9...1...3.6....7..14...5.8...9.....5..3.2..
1587,.....8.47...2...6...1.762.54..72..1...6...7...7..14..31.853.6...3...2...62.9.....
1588,6.2..1......7..18.18.....4.52..764...1.....7...419..58.9.....67.61..5......6..3.1
1589,4.......9..38.....1...7..6..2...54....8...3....6.1..7..9..2...5.....41..3.......8
1590,.5......2.9..6.1....47.......3.8..6...7...9...1..5.4.......38....2.4..5.6......7.
1591,.6..4....8...1.457..45.8....8..2...6..39.65..6...3..2....4.21..798.6...5....5..9.
1592,2.4..8...9.16......5.9231..4..2...7..7..9..8..9...6..2..5349.1......25.7...8..2.3
1593,...8......8146.7..2..1..86..93..1....5.6.3.7....9..51..27..5..8..6.4835......6...
1594,..6.9....5......4.2976143..8..4...3....852....6...1..8..5186429.2......3....2.6..
1595,...4....58..9...2...6..1..73......8.9....6..1.7..5...42..3..9...4...8..31....5...
1596,1......9..2...3.....7.6..5..8..4.6..9.......1..5..7.3..4..8.2.....1...6..3......4
1597,.2..7.8....41....9..5......6..3....1.8.9...2.7.......4......6..3....57....1.8..3.
1598,13..5...86..2....47..6..9.2.5..2.6.....4.5.....6.1..4.8.7..3..69....2..35...7..89
1599,..3.......6..2.7.1...76.438486.....2..7...1..2.....386631.48...9.2.5..1.......9..
